"// SOMLIT somlit.fr";;;;;;;;;;;;;;;;;;;
"// hydro fd985aab192dc574";2024-04-17;09:04:49;;;;;;;;;;;;;;;;;
ID_SITE;DATE;HEURE;COEF_MAREE;MAREE;PROF_TEXT;PROF_NUM;nomSite*;gpsLat*;gpsLong*;T;qT;S;qS;COP;qCOP;MES;qMES;CHLA;qCHLA
//;(yyyy-mm-dd);(hh:mm:ss);-;-;-;m;;(wgs84);(wgs84);°C;;PSU;;µg/l;;mg/l;;µg/l;
6;1998-01-07;06:08:00;59.00;BM;S;1.00;Eyrac;44.6641;-1.14313;10.700;7;21.500;7;350.000;7;11.200;7;999999;9
6;1998-01-07;11:45:00;57.00;PM;S;1.00;Eyrac;44.6641;-1.14313;12.250;2;30.500;2;480.000;2;22.920;2;0.53;2
6;1998-01-07;11:45:00;57.00;PM;F;6.00;Eyrac;44.6641;-1.14313;12.400;2;31.400;2;460.000;2;14.340;2;1.60;2
6;1998-01-07;06:08:00;59.00;BM;F;6.00;Eyrac;44.6641;-1.14313;10.700;7;21.300;7;240.000;7;10.380;7;1.52;7
6;1998-01-28;10:31:00;93.00;BM;S;1.00;Eyrac;44.6641;-1.14313;7.100;7;22.500;7;730.000;7;32.660;7;1.39;7
6;1998-01-28;16:48:00;97.00;PM;S;1.00;Eyrac;44.6641;-1.14313;10.700;2;32.100;2;410.000;2;24.830;2;2.20;2
6;1998-01-28;16:48:00;97.00;PM;F;6.00;Eyrac;44.6641;-1.14313;11.050;2;33.100;2;460.000;2;18.800;2;1.57;2
6;1998-01-28;10:31:00;93.00;BM;F;6.00;Eyrac;44.6641;-1.14313;7.100;7;22.500;7;800.000;7;25.100;7;1.82;7
6;1998-02-05;17:16:00;52.00;BM;S;1.00;Eyrac;44.6641;-1.14313;7.650;7;26.000;7;350.000;7;8.830;7;2.00;7
6;1998-02-05;11:16:00;52.00;PM;S;1.00;Eyrac;44.6641;-1.14313;8.650;2;30.700;2;250.000;2;10.560;2;2.24;2
6;1998-02-05;11:16:00;52.00;PM;F;6.00;Eyrac;44.6641;-1.14313;9.000;2;31.400;2;270.000;2;17.410;2;1.95;2
6;1998-02-05;17:16:00;52.00;BM;F;6.00;Eyrac;44.6641;-1.14313;7.650;7;26.200;7;350.000;7;9.040;7;1.87;7
6;1998-02-26;10:16:00;97.00;BM;S;1.00;Eyrac;44.6641;-1.14313;10.500;7;27.400;7;460.000;7;9.040;7;2.08;7
6;1998-02-26;16:32:00;103.00;PM;S;1.00;Eyrac;44.6641;-1.14313;11.750;2;33.100;2;490.000;2;16.710;2;4.54;2
6;1998-02-26;10:16:00;97.00;BM;F;6.00;Eyrac;44.6641;-1.14313;10.500;7;27.400;7;460.000;7;9.040;7;2.08;7
6;1998-02-26;16:32:00;103.00;PM;F;6.00;Eyrac;44.6641;-1.14313;11.850;2;34.000;2;660.000;2;28.150;2;7.82;2
6;1998-03-12;10:09:00;97.00;BM;S;1.00;Eyrac;44.6641;-1.14313;10.950;7;27.800;7;900.000;7;44.300;7;2.83;7
6;1998-03-12;16:27:00;85.00;PM;S;1.00;Eyrac;44.6641;-1.14313;11.650;2;32.200;2;700.000;2;14.570;2;2.91;2
6;1998-03-12;10:09:00;97.00;BM;F;6.00;Eyrac;44.6641;-1.14313;10.950;7;27.400;7;760.000;7;21.240;7;3.15;7
6;1998-03-12;16:27:00;85.00;PM;F;6.00;Eyrac;44.6641;-1.14313;11.650;2;33.200;2;790.000;2;24.630;2;3.20;2
6;1998-03-23;18:06:00;38.00;BM;S;1.00;Eyrac;44.6641;-1.14313;13.300;7;29.600;7;360.000;7;5.780;7;2.32;7
6;1998-03-23;12:22:00;42.00;PM;S;1.00;Eyrac;44.6641;-1.14313;12.400;2;32.900;2;200.000;2;6.360;2;0.01;3
6;1998-03-23;12:22:00;42.00;PM;F;6.00;Eyrac;44.6641;-1.14313;12.000;2;33.300;2;330.000;2;16.700;2;1.07;2
6;1998-03-23;18:06:00;38.00;BM;F;6.00;Eyrac;44.6641;-1.14313;13.200;7;30.100;7;370.000;7;9.940;7;0.01;7
6;1998-04-01;13:30:00;95.00;BM;S;1.00;Eyrac;44.6641;-1.14313;15.050;7;32.000;7;490.000;7;12.800;7;2.06;7
6;1998-04-01;07:31:00;95.00;PM;S;1.00;Eyrac;44.6641;-1.14313;13.450;2;35.300;2;360.000;2;8.280;2;2.11;2
6;1998-04-01;13:30:00;95.00;BM;F;6.00;Eyrac;44.6641;-1.14313;15.100;7;32.000;7;620.000;7;11.760;7;2.51;7
6;1998-04-01;07:31:00;95.00;PM;F;6.00;Eyrac;44.6641;-1.14313;13.250;2;35.900;2;440.000;2;15.290;2;2.64;2
6;1998-04-21;17:40:00;43.00;BM;S;1.00;Eyrac;44.6641;-1.14313;14.750;7;23.000;7;460.000;7;16.200;7;1.76;7
6;1998-04-21;12:00:00;46.00;PM;S;1.00;Eyrac;44.6641;-1.14313;13.100;2;29.400;2;390.000;2;6.540;2;0.01;3
6;1998-04-21;12:00:00;46.00;PM;F;6.00;Eyrac;44.6641;-1.14313;13.200;2;30.940;2;490.000;2;8.520;2;0.01;3
6;1998-04-21;17:40:00;43.00;BM;F;6.00;Eyrac;44.6641;-1.14313;14.750;7;23.260;7;530.000;7;12.690;7;1.68;7
6;1998-05-04;16:45:00;41.00;BM;S;1.00;Eyrac;44.6641;-1.14313;14.350;7;21.700;7;540.000;7;10.010;7;2.30;7
6;1998-05-04;11:00:00;41.00;PM;S;1.00;Eyrac;44.6641;-1.14313;14.550;2;27.500;2;340.000;2;7.400;2;1.58;2
6;1998-05-04;11:00:00;41.00;PM;F;6.00;Eyrac;44.6641;-1.14313;14.550;2;31.000;2;420.000;2;9.130;2;4.81;2
6;1998-05-04;16:45:00;41.00;BM;F;6.00;Eyrac;44.6641;-1.14313;14.400;7;21.900;7;660.000;7;9.800;7;3.07;7
6;1998-05-27;11:28:00;102.00;BM;S;1.00;Eyrac;44.6641;-1.14313;18.400;7;28.400;7;440.000;7;22.810;7;3.04;7
6;1998-05-27;05:26:00;102.00;PM;S;1.00;Eyrac;44.6641;-1.14313;16.350;2;32.800;2;330.000;2;26.150;2;2.72;2
6;1998-05-27;05:26:00;102.00;PM;F;6.00;Eyrac;44.6641;-1.14313;15.800;2;33.500;2;370.000;2;25.260;2;3.68;2
6;1998-05-27;11:28:00;102.00;BM;F;6.00;Eyrac;44.6641;-1.14313;18.450;7;28.400;7;510.000;7;21.170;7;3.07;7
6;1998-06-09;09:45:00;73.00;BM;S;1.00;Eyrac;44.6641;-1.14313;20.800;7;28.300;7;370.000;7;5.410;7;4.64;7
6;1998-06-09;03:50:00;73.00;PM;S;1.00;Eyrac;44.6641;-1.14313;19.100;2;32.350;2;280.000;2;11.610;2;1.45;2
6;1998-06-09;03:50:00;73.00;PM;F;6.00;Eyrac;44.6641;-1.14313;18.750;2;32.800;2;280.000;2;8.340;2;2.36;2
6;1998-06-09;09:45:00;73.00;BM;F;6.00;Eyrac;44.6641;-1.14313;20.850;7;28.200;7;420.000;7;11.110;7;1.97;7
6;1998-06-18;04:12:00;60.00;BM;S;1.00;Eyrac;44.6641;-1.14313;18.750;7;29.100;7;370.000;7;5.180;7;2.17;7
6;1998-06-18;11:02:00;58.00;PM;S;1.00;Eyrac;44.6641;-1.14313;19.200;2;32.000;2;240.000;2;6.600;2;1.53;2
6;1998-06-18;04:12:00;60.00;BM;F;6.00;Eyrac;44.6641;-1.14313;18.750;7;29.300;7;330.000;7;5.170;7;0.97;7
6;1998-06-18;11:02:00;58.00;PM;F;6.00;Eyrac;44.6641;-1.14313;18.700;2;32.500;2;210.000;2;6.820;2;0.72;2
6;1998-07-09;10:13:00;76.00;BM;S;1.00;Eyrac;44.6641;-1.14313;21.100;7;30.600;7;500.000;7;9.730;7;2.80;7
6;1998-07-09;04:15:00;76.00;PM;S;1.00;Eyrac;44.6641;-1.14313;20.000;2;33.400;2;260.000;2;5.820;2;2.31;2
6;1998-07-09;10:13:00;76.00;BM;F;6.00;Eyrac;44.6641;-1.14313;21.050;7;30.500;7;400.000;7;13.920;7;2.70;7
6;1998-07-09;04:15:00;76.00;PM;F;6.00;Eyrac;44.6641;-1.14313;19.350;2;34.000;2;320.000;2;5.210;2;3.16;2
6;1998-07-20;07:23:00;64.00;BM;S;1.00;Eyrac;44.6641;-1.14313;22.650;7;31.900;7;360.000;7;7.080;7;2.34;7
6;1998-07-20;14:02:00;66.00;PM;S;1.00;Eyrac;44.6641;-1.14313;22.500;2;34.300;2;310.000;2;17.990;2;2.09;2
6;1998-07-20;07:23:00;64.00;BM;F;6.00;Eyrac;44.6641;-1.14313;22.650;7;32.500;7;270.000;7;7.180;7;1.49;7
6;1998-07-20;14:02:00;66.00;PM;F;6.00;Eyrac;44.6641;-1.14313;21.850;2;34.800;2;330.000;2;6.530;2;2.87;2
6;1998-08-03;06:07:00;38.00;BM;S;1.00;Eyrac;44.6641;-1.14313;21.600;7;33.500;7;999999;9;999999;9;1.20;7
6;1998-08-03;12:55:00;39.00;PM;S;1.00;Eyrac;44.6641;-1.14313;22.500;2;34.900;2;999999;9;999999;9;1.84;2
6;1998-08-03;06:07:00;38.00;BM;F;6.00;Eyrac;44.6641;-1.14313;21.800;7;33.300;7;999999;9;999999;9;1.50;7
6;1998-08-03;12:55:00;39.00;PM;F;6.00;Eyrac;44.6641;-1.14313;22.500;2;34.400;2;999999;9;999999;9;2.22;2
6;1998-08-24;11:50:00;89.00;BM;S;1.00;Eyrac;44.6641;-1.14313;22.300;7;34.200;7;999999;9;999999;9;2.20;7
6;1998-08-24;05:47:00;88.00;PM;S;1.00;Eyrac;44.6641;-1.14313;21.900;2;35.100;2;999999;9;999999;9;6.34;2
6;1998-08-24;05:47:00;88.00;PM;F;6.00;Eyrac;44.6641;-1.14313;21.800;2;34.600;2;999999;9;999999;9;2.28;2
6;1998-08-24;11:50:00;89.00;BM;F;6.00;Eyrac;44.6641;-1.14313;22.300;7;33.800;7;999999;9;999999;9;0.01;7
6;1998-09-08;11:26:00;110.00;BM;S;1.00;Eyrac;44.6641;-1.14313;20.950;7;33.100;7;550.000;7;5.340;7;3.20;7
6;1998-09-08;05:36:00;110.00;PM;S;1.00;Eyrac;44.6641;-1.14313;19.650;2;34.000;2;290.000;2;11.820;2;2.83;2
6;1998-09-08;05:36:00;110.00;PM;F;6.00;Eyrac;44.6641;-1.14313;19.500;2;32.500;2;340.000;2;7.440;2;1.42;2
6;1998-09-08;11:26:00;110.00;BM;F;6.00;Eyrac;44.6641;-1.14313;20.900;7;33.100;7;410.000;7;7.680;7;2.00;7
6;1998-09-30;03:58:00;34.00;BM;S;1.00;Eyrac;44.6641;-1.14313;18.050;7;32.500;7;390.000;7;12.040;7;1.49;7
6;1998-09-30;11:16:00;34.00;PM;S;1.00;Eyrac;44.6641;-1.14313;18.600;2;33.900;2;490.000;2;12.840;2;4.49;2
6;1998-09-30;03:58:00;34.00;BM;F;6.00;Eyrac;44.6641;-1.14313;18.050;7;32.600;7;400.000;7;10.250;7;0.88;7
6;1998-09-30;11:16:00;34.00;PM;F;6.00;Eyrac;44.6641;-1.14313;18.500;2;33.900;2;480.000;2;10.380;2;4.38;2
6;1998-10-06;10:42:00;111.00;BM;S;1.00;Eyrac;44.6641;-1.14313;16.350;7;30.400;7;460.000;7;10.710;7;0.01;7
6;1998-10-06;04:32:00;111.00;PM;S;1.00;Eyrac;44.6641;-1.14313;17.400;2;33.400;2;420.000;2;16.650;2;2.54;2
6;1998-10-06;10:42:00;111.00;BM;F;6.00;Eyrac;44.6641;-1.14313;16.300;7;30.500;7;520.000;7;9.790;7;1.30;7
6;1998-10-06;04:32:00;111.00;PM;F;6.00;Eyrac;44.6641;-1.14313;17.400;2;33.700;2;630.000;2;12.770;2;3.76;2
6;1998-10-30;05:58:00;41.00;BM;S;1.00;Eyrac;44.6641;-1.14313;14.650;7;29.100;7;280.000;7;9.950;7;0.70;7
6;1998-10-30;11:57:00;45.00;PM;S;1.00;Eyrac;44.6641;-1.14313;15.900;2;33.000;2;210.000;2;6.260;2;1.52;2
6;1998-10-30;05:58:00;41.00;BM;F;6.00;Eyrac;44.6641;-1.14313;14.650;7;29.100;7;310.000;7;15.270;7;0.80;7
6;1998-10-30;11:57:00;45.00;PM;F;6.00;Eyrac;44.6641;-1.14313;16.000;2;33.200;2;250.000;2;5.990;2;1.52;2
6;1998-11-05;11:06:00;114.00;BM;S;1.00;Eyrac;44.6641;-1.14313;14.050;7;29.100;7;390.000;7;7.870;7;1.60;7
6;1998-11-05;04:56:00;114.00;PM;S;1.00;Eyrac;44.6641;-1.14313;14.900;2;32.500;2;260.000;2;7.550;2;1.87;2
6;1998-11-05;04:56:00;114.00;PM;F;6.00;Eyrac;44.6641;-1.14313;999999;9;999999;9;999999;9;999999;9;999999;9
6;1998-11-05;11:06:00;114.00;BM;F;6.00;Eyrac;44.6641;-1.14313;14.050;7;29.300;7;860.000;7;16.880;7;0.20;7
6;1998-11-20;10:52:00;82.00;BM;S;1.00;Eyrac;44.6641;-1.14313;8.450;7;29.000;7;280.000;7;5.730;7;0.80;7
6;1998-11-20;04:50:00;82.00;PM;S;1.00;Eyrac;44.6641;-1.14313;10.600;2;32.200;2;460.000;2;8.820;2;1.27;2
6;1998-11-20;04:50:00;82.00;PM;F;6.00;Eyrac;44.6641;-1.14313;10.600;2;32.300;2;390.000;2;6.770;2;1.34;2
6;1998-11-20;10:52:00;82.00;BM;F;6.00;Eyrac;44.6641;-1.14313;8.400;7;29.000;7;370.000;7;12.170;7;0.80;7
6;1998-11-26;14:44:00;50.00;BM;S;1.00;Eyrac;44.6641;-1.14313;8.200;7;29.100;7;190.000;7;4.170;7;1.30;7
6;1998-11-26;08:57:00;50.00;PM;S;1.00;Eyrac;44.6641;-1.14313;9.650;2;32.800;2;180.000;2;4.940;2;8.54;2
6;1998-11-26;08:57:00;50.00;PM;F;6.00;Eyrac;44.6641;-1.14313;9.650;2;32.500;2;240.000;2;15.670;2;0.01;3
6;1998-11-26;14:44:00;50.00;BM;F;6.00;Eyrac;44.6641;-1.14313;8.300;7;29.900;7;220.000;7;4.870;7;0.80;7
6;1998-12-08;13:39:00;77.00;BM;S;1.00;Eyrac;44.6641;-1.14313;7.350;7;29.200;7;250.000;7;7.430;7;0.85;7
6;1998-12-08;07:35:00;77.00;PM;S;1.00;Eyrac;44.6641;-1.14313;8.650;2;32.200;2;340.000;2;8.530;2;9.40;2
6;1998-12-08;07:35:00;77.00;PM;F;6.00;Eyrac;44.6641;-1.14313;9.150;2;32.600;2;320.000;2;8.220;2;2.08;2
6;1998-12-08;13:39:00;77.00;BM;F;6.00;Eyrac;44.6641;-1.14313;7.450;7;29.500;7;290.000;7;8.830;7;0.82;7
6;1998-12-17;09:14:00;70.00;BM;S;1.00;Eyrac;44.6641;-1.14313;8.900;7;28.360;7;210.000;7;5.170;7;1.27;7
6;1998-12-17;15:40:00;73.00;PM;S;1.00;Eyrac;44.6641;-1.14313;10.300;2;33.550;2;180.000;2;4.350;2;1.54;2
6;1998-12-17;09:14:00;70.00;BM;F;6.00;Eyrac;44.6641;-1.14313;9.100;7;32.740;7;340.000;7;9.140;7;0.01;7
6;1998-12-17;15:40:00;73.00;PM;F;6.00;Eyrac;44.6641;-1.14313;10.400;2;999999;9;170.000;2;4.400;2;1.03;2
10;1998-01-06;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;999999;9;999999;9;999999;9;999999;9;0.42;2
10;1998-01-06;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;999999;9;999999;9;999999;9;999999;9;0.64;2
10;1998-01-13;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;999999;9;999999;9;999999;9;999999;9;0.29;2
10;1998-01-13;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;999999;9;999999;9;999999;9;999999;9;0.28;2
10;1998-01-20;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;999999;9;999999;9;999999;9;999999;9;0.56;2
10;1998-01-20;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;999999;9;999999;9;999999;9;999999;9;0.67;2
10;1998-01-28;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;999999;9;999999;9;999999;9;999999;9;0.27;2
10;1998-01-28;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;999999;9;999999;9;999999;9;999999;9;1.17;2
10;1998-02-03;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;11.770;2;37.320;2;999999;9;999999;9;1.09;2
10;1998-02-03;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;11.500;2;37.130;2;999999;9;999999;9;0.92;2
10;1998-02-10;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;12.600;2;37.790;2;999999;9;999999;9;0.70;2
10;1998-02-10;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;12.340;2;37.630;2;999999;9;999999;9;0.48;2
10;1998-02-17;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;12.140;2;37.420;2;999999;9;999999;9;1.22;2
10;1998-02-17;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;11.970;2;37.160;2;999999;9;999999;9;1.60;2
10;1998-02-24;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;11.610;2;37.270;2;999999;9;999999;9;0.92;2
10;1998-02-24;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;11.600;2;37.220;2;999999;9;999999;9;0.90;2
10;1998-03-03;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;12.650;2;37.840;2;999999;9;999999;9;0.29;2
10;1998-03-03;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;12.260;2;37.630;2;999999;9;999999;9;0.54;2
10;1998-03-10;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;12.470;2;37.720;2;999999;9;999999;9;0.81;2
10;1998-03-10;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;12.450;2;37.630;2;999999;9;999999;9;0.85;2
10;1998-03-17;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;12.070;2;37.830;2;999999;9;999999;9;0.48;2
10;1998-03-17;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;12.090;2;37.770;2;999999;9;999999;9;0.45;2
10;1998-03-24;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;12.610;2;37.910;2;999999;9;999999;9;0.32;2
10;1998-03-24;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;12.600;2;37.870;2;999999;9;999999;9;0.32;2
10;1998-03-31;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;12.960;2;38.000;2;999999;9;999999;9;0.39;2
10;1998-03-31;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;13.130;2;37.910;2;999999;9;999999;9;0.29;2
10;1998-04-07;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;12.910;2;37.940;2;999999;9;999999;9;0.33;2
10;1998-04-07;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;12.940;2;37.780;2;999999;9;999999;9;0.45;2
10;1998-04-14;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;13.140;2;38.090;2;999999;9;999999;9;0.36;2
10;1998-04-14;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;12.930;2;37.940;2;999999;9;999999;9;0.48;2
10;1998-04-21;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;12.930;2;38.050;2;999999;9;999999;9;0.47;2
10;1998-04-21;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;13.070;2;38.000;2;999999;9;999999;9;0.68;2
10;1998-04-28;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;13.650;2;37.970;2;999999;9;999999;9;0.34;2
10;1998-04-28;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;13.640;2;37.860;2;999999;9;999999;9;0.32;2
10;1998-05-12;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;13.430;2;38.140;2;999999;9;999999;9;0.57;2
10;1998-05-12;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;14.020;2;37.940;2;999999;9;999999;9;0.66;2
10;1998-05-19;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;14.480;2;37.990;2;999999;9;999999;9;0.68;2
10;1998-05-19;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;16.430;2;37.490;2;999999;9;999999;9;0.38;2
10;1998-05-26;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;17.290;2;37.510;2;999999;9;999999;9;0.40;2
10;1998-05-26;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;17.600;2;37.390;2;999999;9;999999;9;0.31;2
10;1998-06-02;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;14.560;2;37.830;2;999999;9;999999;9;0.20;2
10;1998-06-02;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;15.500;2;37.650;2;999999;9;999999;9;0.12;2
10;1998-06-09;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;18.390;2;37.160;2;999999;9;999999;9;0.21;2
10;1998-06-09;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;19.920;2;35.750;2;999999;9;999999;9;0.27;2
10;1998-06-16;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;16.920;2;37.310;2;999999;9;999999;9;0.06;2
10;1998-06-16;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;17.940;2;36.650;2;999999;9;999999;9;0.08;2
10;1998-06-23;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;15.730;2;38.080;2;999999;9;999999;9;0.12;2
10;1998-06-23;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;19.590;2;37.260;2;999999;9;999999;9;0.07;2
10;1998-06-30;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;16.420;2;38.190;2;999999;9;999999;9;0.10;2
10;1998-06-30;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;21.060;2;37.350;2;999999;9;999999;9;0.07;2
10;1998-07-07;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;14.820;2;38.120;2;999999;9;999999;9;0.23;2
10;1998-07-07;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;21.410;2;37.560;2;999999;9;999999;9;0.05;2
10;1998-07-21;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;14.370;2;38.170;2;999999;9;999999;9;0.19;2
10;1998-07-21;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;20.210;2;37.580;2;999999;9;999999;9;0.03;2
10;1998-07-28;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;16.410;2;38.670;2;999999;9;999999;9;0.05;2
10;1998-07-28;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;21.220;2;37.840;2;999999;9;999999;9;0.06;2
10;1998-08-04;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;20.920;2;37.950;2;999999;9;999999;9;0.05;2
10;1998-08-04;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;21.140;2;37.870;2;999999;9;999999;9;0.07;2
10;1998-08-11;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;15.380;2;38.280;2;999999;9;999999;9;0.15;2
10;1998-08-11;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;22.540;2;37.630;2;999999;9;999999;9;0.08;2
10;1998-08-18;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;15.550;2;38.350;2;999999;9;999999;9;0.15;2
10;1998-08-18;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;22.160;2;37.900;2;999999;9;999999;9;0.04;2
10;1998-08-25;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;21.170;2;38.010;2;999999;9;999999;9;999999;1
10;1998-08-25;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;21.910;2;37.890;2;999999;9;999999;9;999999;1
10;1998-09-01;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;17.950;2;38.020;2;999999;9;999999;9;0.10;2
10;1998-09-01;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;19.270;2;37.960;2;999999;9;999999;9;0.08;2
10;1998-09-08;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;19.090;2;38.010;2;999999;9;999999;9;0.13;2
10;1998-09-08;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;20.190;2;37.990;2;999999;9;999999;9;0.21;2
10;1998-09-15;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;18.410;2;38.040;2;999999;9;999999;9;0.19;2
10;1998-09-15;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;18.420;2;38.010;2;999999;9;999999;9;0.20;2
10;1998-09-22;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;16.620;2;38.210;2;999999;9;999999;9;0.28;2
10;1998-09-22;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;18.480;2;38.000;2;999999;9;999999;9;0.04;2
10;1998-09-29;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;18.270;2;38.050;2;999999;9;999999;9;0.11;2
10;1998-09-29;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;18.550;2;37.940;2;999999;9;999999;9;0.20;2
10;1998-10-06;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;18.000;2;37.810;2;999999;9;999999;9;0.10;2
10;1998-10-06;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;17.970;2;37.730;2;999999;9;999999;9;0.14;2
10;1998-10-15;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;17.230;2;38.040;2;999999;9;999999;9;0.15;2
10;1998-10-15;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;17.480;2;38.010;2;999999;9;999999;9;0.11;2
10;1998-10-20;06:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;16.860;2;37.990;2;999999;9;999999;9;0.10;2
10;1998-10-20;06:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;16.890;2;37.950;2;999999;9;999999;9;0.14;2
10;1998-10-27;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;16.380;2;37.960;2;999999;9;999999;9;0.28;2
10;1998-10-27;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;16.520;2;37.950;2;999999;9;999999;9;0.18;2
10;1998-11-03;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;15.580;2;38.140;2;999999;9;999999;9;0.08;2
10;1998-11-03;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;16.060;2;37.970;2;999999;9;999999;9;0.11;2
10;1998-11-10;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;15.790;2;37.990;2;999999;9;999999;9;0.05;2
10;1998-11-10;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;15.830;2;37.990;2;999999;9;999999;9;0.06;2
10;1998-11-17;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;999999;9;999999;9;999999;9;999999;9;0.04;2
10;1998-11-17;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;999999;9;999999;9;999999;9;999999;9;0.08;2
10;1998-11-24;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;14.170;2;37.950;2;999999;9;999999;9;0.22;2
10;1998-11-24;07:30:00;0.00;inc;S;3.00;Sola;42.4883;3.145;14.180;2;37.990;2;999999;9;999999;9;0.20;2
10;1998-12-01;07:30:00;0.00;inc;F;24.00;Sola;42.4883;3.145;12.220;2;38.110;2;999999;9;999999;9;0.22;2
